標題,URL
[問卦] 台積明若開盤市值恐跌1兆 能放股災假嗎,https://www.ptt.cc/bbs/Gossiping/M.1721875717.A.9CA.html
[問卦] 等一下巨城會不會有很多人?,https://www.ptt.cc/bbs/Gossiping/M.1721875724.A.82C.html
[問卦] 高雄! 怎麼又淹水了? 錢是花到哪裡去?,https://www.ptt.cc/bbs/Gossiping/M.1721875730.A.B5A.html
[新聞] 陝甘川連日暴雨 凱米今或登陸福建,https://www.ptt.cc/bbs/Gossiping/M.1721875739.A.100.html
Re: [問卦] 這波高雄房價會噴還是跌爛,https://www.ptt.cc/bbs/Gossiping/M.1721875740.A.78C.html
[問卦] 高雄有機會明天放假嗎,https://www.ptt.cc/bbs/Gossiping/M.1721875756.A.793.html
[新聞] 到底挺不挺核能？綠委曝賴清德真實想法,https://www.ptt.cc/bbs/Gossiping/M.1721875782.A.748.html
[問卦] 幹你娘 台北市垃圾袋政策有多腦殘？,https://www.ptt.cc/bbs/Gossiping/M.1721875789.A.225.html
[問卦] 積水跟淹水有什麼差別？,https://www.ptt.cc/bbs/Gossiping/M.1721875797.A.5D1.html
[新聞] 中俄轟炸機現蹤阿拉斯加 美加戰機聯合攔,https://www.ptt.cc/bbs/Gossiping/M.1721875805.A.213.html
[問卦] 這圖是不是很像AI圖？,https://www.ptt.cc/bbs/Gossiping/M.1721875863.A.F91.html
Re: [新聞] 跪地求天別再下！美濃一片汪洋... 居民,https://www.ptt.cc/bbs/Gossiping/M.1721875867.A.375.html
[問卦] 別把照片傳給你的南部朋友？,https://www.ptt.cc/bbs/Gossiping/M.1721875940.A.FF0.html
[問卦] 這波高雄房價會噴還是跌爛,https://www.ptt.cc/bbs/Gossiping/M.1721874958.A.8A4.html
[問卦] 南部的建案這次是不是原形畢露？,https://www.ptt.cc/bbs/Gossiping/M.1721874969.A.E37.html
Re: [問卦] 這次颱風是不是看出台北人很雞掰,https://www.ptt.cc/bbs/Gossiping/M.1721874991.A.6FF.html
[問卦] 漢朝董仲舒 天人感應  真的有料？,https://www.ptt.cc/bbs/Gossiping/M.1721875024.A.ECC.html
[新聞] 高雄新建大樓「車道變瀑布」　雨灌地下室,https://www.ptt.cc/bbs/Gossiping/M.1721875106.A.BD2.html
[問卦] 台北市爽放兩天對吧,https://www.ptt.cc/bbs/Gossiping/M.1721875229.A.806.html
[問卦] 可以許願曹董出錢拍哈金小說戲劇版嗎?,https://www.ptt.cc/bbs/Gossiping/M.1721875255.A.76A.html
[新聞] 快訊／愛河水位暴漲！鼓山警分局被「黃泥,https://www.ptt.cc/bbs/Gossiping/M.1721875287.A.222.html
[問卦] 北部明天放假的機率？,https://www.ptt.cc/bbs/Gossiping/M.1721875294.A.47D.html
[問卦] 原來俄羅斯的女生都這麽暴力嗎？,https://www.ptt.cc/bbs/Gossiping/M.1721875339.A.98F.html
[問卦] 禮拜五在家彈性放假，好噗好！,https://www.ptt.cc/bbs/Gossiping/M.1721875349.A.2A5.html
"[新聞] 勞動基金上半年估賺8,500億 明年分紅將創",https://www.ptt.cc/bbs/Gossiping/M.1721875383.A.78E.html
[問卦] 三高算是富貴病嗎？,https://www.ptt.cc/bbs/Gossiping/M.1721875431.A.9EC.html
[問卦] 高雄為什麼不買瑞典防洪板？,https://www.ptt.cc/bbs/Gossiping/M.1721875441.A.ACA.html
Re: [問卦] 高雄多個地區積水？,https://www.ptt.cc/bbs/Gossiping/M.1721875463.A.270.html
Re: [問卦] 台灣電視台主播轉藝人 蔡尚樺最成功？,https://www.ptt.cc/bbs/Gossiping/M.1721875464.A.5A6.html
[新聞] 凱米風力強！花蓮「摩艾像滾落」險砸轎,https://www.ptt.cc/bbs/Gossiping/M.1721875477.A.5A8.html
[問卦] 撒豆成兵跟刀槍不入,https://www.ptt.cc/bbs/Gossiping/M.1721875482.A.4B4.html
[問卦] 日本沒颱風假 上班族會提早去附近住真的?,https://www.ptt.cc/bbs/Gossiping/M.1721875571.A.032.html
[問卦] 這種提籃式設計要害死多少人？,https://www.ptt.cc/bbs/Gossiping/M.1721875599.A.8A9.html
[問卦] 宋朝為何不繼承強漢盛唐的尚武的風氣？,https://www.ptt.cc/bbs/Gossiping/M.1721874122.A.ADC.html
[問卦] 家裡已經開始漏水的喊個聲==,https://www.ptt.cc/bbs/Gossiping/M.1721874186.A.2E0.html
[問卦] Dcard彩虹 愚婦我本人此生不再吃屌,https://www.ptt.cc/bbs/Gossiping/M.1721874203.A.2AB.html
[問卦] 颱風結構完整，中央山脈沒辦法檔？,https://www.ptt.cc/bbs/Gossiping/M.1721874273.A.12E.html
[問卦] 為啥一堆領死薪水的替台灣擔心GDP啊,https://www.ptt.cc/bbs/Gossiping/M.1721874292.A.462.html
Re: [新聞] 陳建仁高雄勘災誇高市超前部署 指南投防災救災做不夠好,https://www.ptt.cc/bbs/Gossiping/M.1721874337.A.21B.html
[問卦] 桃園下午可以安排上班了吧？,https://www.ptt.cc/bbs/Gossiping/M.1721874361.A.097.html
[問卦] 才過一天就快斷糧的是什麼人?,https://www.ptt.cc/bbs/Gossiping/M.1721874362.A.5D8.html
Re: [問卦] 高雄多個地區積水？,https://www.ptt.cc/bbs/Gossiping/M.1721874370.A.5CE.html
[問卦] 急！找不到機器人老婆的充電孔,https://www.ptt.cc/bbs/Gossiping/M.1721874401.A.E0A.html
[新聞] 颱風假恐連3天？凱米15縣市停班停課達標,https://www.ptt.cc/bbs/Gossiping/M.1721874410.A.1FA.html
[問卦] 高雄是不是要連放三天了？,https://www.ptt.cc/bbs/Gossiping/M.1721874549.A.2B5.html
[新聞] 拜登退選後首場演說 川普：爛到爆難以理,https://www.ptt.cc/bbs/Gossiping/M.1721874676.A.D69.html
[新聞] 台積電甜甜價來了？ 法人教你這樣買,https://www.ptt.cc/bbs/Gossiping/M.1721874785.A.D4E.html
Re: [問卦] 為什麼台男要越女，不找日女？？,https://www.ptt.cc/bbs/Gossiping/M.1721874813.A.F82.html
Re: [新聞] 南投貓羅溪暴漲！情侶睡車內突驚醒：淹,https://www.ptt.cc/bbs/Gossiping/M.1721874837.A.58D.html
[問卦] 中國太屌了吧  這算超越緬北嗎,https://www.ptt.cc/bbs/Gossiping/M.1721874848.A.588.html
[問卦] 颱風假支薪公司,https://www.ptt.cc/bbs/Gossiping/M.1721874910.A.9B2.html
Re: [問卦] 山難失蹤怎麼不用無人機熱成像搜救？,https://www.ptt.cc/bbs/Gossiping/M.1721874911.A.6EC.html
[問卦] 百貨業為何急著復業,https://www.ptt.cc/bbs/Gossiping/M.1721874936.A.1A4.html
[問卦] 廁所臭得要命怎麼辦,https://www.ptt.cc/bbs/Gossiping/M.1721873643.A.79D.html
[問卦] 高雄巨蛋的籃球賽風雨無阻開打耶,https://www.ptt.cc/bbs/Gossiping/M.1721873662.A.203.html
[問卦] 嘴北部放兩天假都是那些人,https://www.ptt.cc/bbs/Gossiping/M.1721873669.A.FD1.html
"[問卦] 正常上班跟小積水放假,高雄人選哪個?",https://www.ptt.cc/bbs/Gossiping/M.1721873694.A.370.html
[問卦] 凱米這種強颱去到中國會怎樣？,https://www.ptt.cc/bbs/Gossiping/M.1721873730.A.FBB.html
[問卦] 颱風天百貨員工上班若出事算誰的,https://www.ptt.cc/bbs/Gossiping/M.1721873742.A.01B.html
[新聞] 北台灣風雨比預期小？ 專家：颱風核心環流被山脈嚴重破壞,https://www.ptt.cc/bbs/Gossiping/M.1721873763.A.136.html
[問卦] 美國地方媽媽擦立鏡的技巧好嗎？,https://www.ptt.cc/bbs/Gossiping/M.1721873769.A.936.html
[新聞] 南投貓羅溪暴漲！情侶睡車內突驚醒：淹,https://www.ptt.cc/bbs/Gossiping/M.1721873778.A.345.html
[新聞] 新竹台派大辦桌！罷免高虹安連署逾千份,https://www.ptt.cc/bbs/Gossiping/M.1721873779.A.F33.html
[問卦] ☞☞凱米  算  凱瑞  嗎？☂☁☂☁,https://www.ptt.cc/bbs/Gossiping/M.1721873835.A.28C.html
[問卦] 有網軍在利用颱風假製造對立？,https://www.ptt.cc/bbs/Gossiping/M.1721873866.A.B3A.html
[問卦] 自費上班的人倒是喊個聲啊？,https://www.ptt.cc/bbs/Gossiping/M.1721873889.A.63D.html
[新聞] 疑爭愛慕女子...凌晨林口超商前談判 她,https://www.ptt.cc/bbs/Gossiping/M.1721873939.A.A6A.html
[新聞] 薔薔大解放！首次挑戰天體營「上空全裸」,https://www.ptt.cc/bbs/Gossiping/M.1721873964.A.59A.html
[新聞] 連放3天？明有望再放颱風假 凱米暴風,https://www.ptt.cc/bbs/Gossiping/M.1721873987.A.381.html
Re: [問卦] 停班停課但仍在蓋房子?,https://www.ptt.cc/bbs/Gossiping/M.1721874058.A.F57.html
[問卦] 真的有人會因為颱風取消航班生氣？,https://www.ptt.cc/bbs/Gossiping/M.1721874062.A.793.html
[新聞] 凱米颱風快閃離台！吳德榮警告：致災豪雨,https://www.ptt.cc/bbs/Gossiping/M.1721874092.A.AE7.html
[新聞] 印度婦產下「2張臉、8隻手腳」嬰兒 5小,https://www.ptt.cc/bbs/Gossiping/M.1721874113.A.E00.html
Re: [新聞] 飆罵飲料店店員5字經無罪 法官：沒「面,https://www.ptt.cc/bbs/Gossiping/M.1721872897.A.19C.html
[新聞] 跪地求天別再下！美濃一片汪洋... 居民,https://www.ptt.cc/bbs/Gossiping/M.1721872943.A.C45.html
[新聞] 快訊／濁水溪潰堤！彰化大城鄉「2村大撤,https://www.ptt.cc/bbs/Gossiping/M.1721872958.A.CD4.html
[問卦] 沒工作的人，放颱風假無感= =...?,https://www.ptt.cc/bbs/Gossiping/M.1721873003.A.7A3.html
[問卦] 這次颱風是不是看出台北人很雞掰,https://www.ptt.cc/bbs/Gossiping/M.1721873087.A.295.html
[問卦] 有在繳貸款 要讓女友知道嗎？,https://www.ptt.cc/bbs/Gossiping/M.1721873124.A.29C.html
[問卦] 日本河童的形象是根據禿頭嗎?,https://www.ptt.cc/bbs/Gossiping/M.1721873126.A.7CE.html
[新聞] 花蓮護理師遭女兒牆砸車身亡！家屬悲痛：,https://www.ptt.cc/bbs/Gossiping/M.1721873157.A.652.html
[問卦] 幹 台股世界強 誰的功勞？？,https://www.ptt.cc/bbs/Gossiping/M.1721873189.A.38A.html
Re: [問卦] 沒工作的人，放颱風假無感= =...?,https://www.ptt.cc/bbs/Gossiping/M.1721873199.A.1CB.html
[問卦] 幫老闆擔心颱風假賠錢，是沒出過社會小白,https://www.ptt.cc/bbs/Gossiping/M.1721873206.A.C3C.html
[新聞] 快訊／高鐵左營站濺血！告示牌掉落成血滴,https://www.ptt.cc/bbs/Gossiping/M.1721873281.A.AC2.html
Re: [新聞] 快新聞／曹興誠首次投資台劇！高喊「統,https://www.ptt.cc/bbs/Gossiping/M.1721873349.A.4B1.html
[問卦] 為何每次高雄被誇 就被現實打臉?,https://www.ptt.cc/bbs/Gossiping/M.1721873351.A.98E.html
[問卦] 高雄多個地區積水？,https://www.ptt.cc/bbs/Gossiping/M.1721873393.A.4F4.html
[新聞] 幼兒園狼師案延燒！黃智賢轟柯市府縱容,https://www.ptt.cc/bbs/Gossiping/M.1721873421.A.0DE.html
[問卦] 女兒牆能有什麼錯？,https://www.ptt.cc/bbs/Gossiping/M.1721873482.A.AC4.html
Re: [問卦] 為什麼台男要越女，不找日女？？,https://www.ptt.cc/bbs/Gossiping/M.1721873582.A.650.html
Re: [問卦] 台積電買在1080元的人，現在在想啥,https://www.ptt.cc/bbs/Gossiping/M.1721873593.A.B82.html
[問卦] 停班停課但仍在蓋房子?,https://www.ptt.cc/bbs/Gossiping/M.1721873616.A.54A.html
[問卦] 八卦覺得高雄不必放？,https://www.ptt.cc/bbs/Gossiping/M.1721871771.A.3FB.html
[問卦] 日本股市大跌1500多點是發生什麼事了？,https://www.ptt.cc/bbs/Gossiping/M.1721871906.A.421.html
[問卦] 這兩天有人已經吃披薩嗎？,https://www.ptt.cc/bbs/Gossiping/M.1721871998.A.80F.html
[問卦] 只有住南部的人覺得台北白放假嗎,https://www.ptt.cc/bbs/Gossiping/M.1721872037.A.750.html
[問卦] 所以北漂才是正確的道路吧,https://www.ptt.cc/bbs/Gossiping/M.1721872166.A.0A5.html
[問卦] 有沒有颱風天上班的卦,https://www.ptt.cc/bbs/Gossiping/M.1721872207.A.529.html
[問卦] 萬安演習取消,https://www.ptt.cc/bbs/Gossiping/M.1721872237.A.BB6.html
[新聞] 颱風假放到飽？郭正亮爆「一天損失近200,https://www.ptt.cc/bbs/Gossiping/M.1721872299.A.C78.html
[問卦] 多久會忘記違建砸死人？,https://www.ptt.cc/bbs/Gossiping/M.1721872308.A.DD9.html
Re: [問卦] 台積電買在1080元的人，現在在想啥,https://www.ptt.cc/bbs/Gossiping/M.1721872312.A.E83.html
Re: [新聞]逆轉!知名影評「左撇子」網售含「大麻二酚,https://www.ptt.cc/bbs/Gossiping/M.1721872446.A.377.html
[問卦] 有一說一 颱風天上班的服務業都真有加給?,https://www.ptt.cc/bbs/Gossiping/M.1721872520.A.DCB.html
[新聞] 快訊／高雄美術館豪宅區淹了！馬路變「,https://www.ptt.cc/bbs/Gossiping/M.1721872551.A.FF3.html
Re: [新聞] 花蓮女兒牆砸死護理師！家屬悲痛：不可,https://www.ptt.cc/bbs/Gossiping/M.1721872576.A.DB7.html
[新聞] 放2天颱風假「400億蒸發」！　郭正亮：,https://www.ptt.cc/bbs/Gossiping/M.1721872699.A.5A3.html
[新聞] 房貸利率…2月來首次下滑,https://www.ptt.cc/bbs/Gossiping/M.1721872703.A.BED.html
[問卦] 石門水庫一小時上升2.8% ？,https://www.ptt.cc/bbs/Gossiping/M.1721872725.A.C0B.html
[問卦] 桃園風雨大嗎？,https://www.ptt.cc/bbs/Gossiping/M.1721872788.A.880.html
Re: [新聞] 花蓮女兒牆砸死護理師！家屬悲痛：不可,https://www.ptt.cc/bbs/Gossiping/M.1721872847.A.967.html
Re: [問卦] 台積電買在1080元的人，現在在想啥,https://www.ptt.cc/bbs/Gossiping/M.1721872880.A.1A0.html
[問卦] 中國4大美男子O_o,https://www.ptt.cc/bbs/Gossiping/M.1721870873.A.27D.html
[新聞] 太想放假？網傳蔣萬安私訊放颱風假　北,https://www.ptt.cc/bbs/Gossiping/M.1721870894.A.767.html
[問卦] 高雄暴雨 百貨公司下午要開？,https://www.ptt.cc/bbs/Gossiping/M.1721870920.A.8D7.html
[問卦] 颱風天排得來速是台灣人的習俗嗎？,https://www.ptt.cc/bbs/Gossiping/M.1721871088.A.C7A.html
[問卦] 林襄奶子挺大的耶，有E了吧,https://www.ptt.cc/bbs/Gossiping/M.1721871101.A.700.html
[問卦] 桃園小鳥一直啾啾叫,https://www.ptt.cc/bbs/Gossiping/M.1721871138.A.463.html
[問卦] 明天開盤會發生什麼素,https://www.ptt.cc/bbs/Gossiping/M.1721871246.A.2EB.html
[問卦] 混血兒在台灣會被排擠嗎？,https://www.ptt.cc/bbs/Gossiping/M.1721871294.A.FA5.html
Re: [問卦] 花蓮違建砸落汽車導致一死一傷事件該,https://www.ptt.cc/bbs/Gossiping/M.1721871326.A.64E.html
[問卦] 大家早上好！今天真是美好的一天！,https://www.ptt.cc/bbs/Gossiping/M.1721871343.A.E55.html
[新聞] 任天堂迷快回家找！　金色卡匣拍賣價已破,https://www.ptt.cc/bbs/Gossiping/M.1721871533.A.6C9.html
[問卦] 放假第二天中午吃什麼？,https://www.ptt.cc/bbs/Gossiping/M.1721871547.A.331.html
[問卦] 颱風天兩天 都在尻尻的是什麼人?,https://www.ptt.cc/bbs/Gossiping/M.1721871549.A.565.html
[問卦] 丟臉丟到國際？,https://www.ptt.cc/bbs/Gossiping/M.1721871626.A.C0F.html
[問卦] 神為何創造禿頭?,https://www.ptt.cc/bbs/Gossiping/M.1721871635.A.4BF.html
[問卦] 如何欺騙ChatGPT畫一隻哆啦A夢???,https://www.ptt.cc/bbs/Gossiping/M.1721871656.A.9CF.html
[問卦] 新竹明天有機會放豪雨假嗎,https://www.ptt.cc/bbs/Gossiping/M.1721871661.A.3C4.html
[問卦] 律師的立場不是司法正義,https://www.ptt.cc/bbs/Gossiping/M.1721871719.A.D7E.html
Re: [問卦] 台積電買在1080元的人，現在在想啥,https://www.ptt.cc/bbs/Gossiping/M.1721871742.A.158.html
Re: [問卦] 台北這樣放颱風假 是賺到了對吧?,https://www.ptt.cc/bbs/Gossiping/M.1721871755.A.A0F.html
Re: [問卦]中國人真的能忍受沒言論自由嗎？,https://www.ptt.cc/bbs/Gossiping/M.1721869905.A.11A.html
[問卦] 有沒有股票撿便宜的八卦？,https://www.ptt.cc/bbs/Gossiping/M.1721869911.A.461.html
[新聞] 因為手拿燒開了水的鍋……美國黑人女性遭,https://www.ptt.cc/bbs/Gossiping/M.1721869926.A.59A.html
[問卦] 楓之谷為什麼可以存活這麼久啊,https://www.ptt.cc/bbs/Gossiping/M.1721869984.A.37A.html
Re: [新聞] 快訊／櫃姐上班了！台中新光、廣三、大,https://www.ptt.cc/bbs/Gossiping/M.1721870040.A.E36.html
[問卦] 會放颱風假的縣市 適合台積電嗎？,https://www.ptt.cc/bbs/Gossiping/M.1721870068.A.918.html
[問卦] 到明年應該都不會缺水了吧,https://www.ptt.cc/bbs/Gossiping/M.1721870254.A.0F5.html
[問卦] 每天跟外國人說話英文可以跟ray一樣嗎,https://www.ptt.cc/bbs/Gossiping/M.1721870267.A.729.html
[問卦] 這颱風感覺沒很強欸,https://www.ptt.cc/bbs/Gossiping/M.1721870273.A.EC0.html
[問卦] 一百公尺跑9.58秒是不是人類的極限了？,https://www.ptt.cc/bbs/Gossiping/M.1721870346.A.03A.html
[問卦] 北北基桃是不是爽賺一天颱風假？,https://www.ptt.cc/bbs/Gossiping/M.1721870400.A.0DA.html
[問卦] 肥宅兒們會期待每天ㄘ早餐嗎?,https://www.ptt.cc/bbs/Gossiping/M.1721870447.A.C90.html
[問卦] 放兩天明天老闆臉是不是會很臭？,https://www.ptt.cc/bbs/Gossiping/M.1721870456.A.87A.html
[問卦] 亡國司機接下來要怎麼轉彎?,https://www.ptt.cc/bbs/Gossiping/M.1721870559.A.36E.html
[問卦] 說真的遇到職場霸凌怎麼辦？,https://www.ptt.cc/bbs/Gossiping/M.1721870594.A.CC4.html
[問卦]南部這地方是不是不太適合人類生存啊？,https://www.ptt.cc/bbs/Gossiping/M.1721870649.A.07C.html
[問卦] 有人要一起來放風箏嗎？,https://www.ptt.cc/bbs/Gossiping/M.1721870680.A.41C.html
[問卦] 台積電買在1080元的人，現在在想啥,https://www.ptt.cc/bbs/Gossiping/M.1721870680.A.839.html
[問卦] 快訊/凱米颱風正往中國福建前進,https://www.ptt.cc/bbs/Gossiping/M.1721870722.A.9A6.html
[問卦] 欸欸欸 新竹憑什麼 放兩天假啊？,https://www.ptt.cc/bbs/Gossiping/M.1721870823.A.D0A.html
[新聞] 高雄大雨狂下 很多民眾接到國家級警報嚇,https://www.ptt.cc/bbs/Gossiping/M.1721869206.A.D76.html
[問卦] 有沒有輕鬆抄底的八卦？,https://www.ptt.cc/bbs/Gossiping/M.1721869255.A.357.html
[問卦] 臺北明天應該能放假吧？,https://www.ptt.cc/bbs/Gossiping/M.1721869269.A.DB6.html
[新聞] 高雄風雨強勁 陳其邁籲非必要勿出門,https://www.ptt.cc/bbs/Gossiping/M.1721869284.A.74C.html
[問卦] 為什麼免空都是用KATFILE,https://www.ptt.cc/bbs/Gossiping/M.1721869319.A.652.html
[問卦] 漏水鄰居不處理 有辦法查名字提告嗎?,https://www.ptt.cc/bbs/Gossiping/M.1721869426.A.ECC.html
[問卦] 高雄這麼刺激嗎?,https://www.ptt.cc/bbs/Gossiping/M.1721869447.A.AB6.html
[問卦] 為什麼不用颱風發電,https://www.ptt.cc/bbs/Gossiping/M.1721869456.A.11D.html
Re: [新聞] 飆罵飲料店店員5字經無罪 法官：沒「面,https://www.ptt.cc/bbs/Gossiping/M.1721869506.A.D3B.html
Re: [問卦] 韓國啦啦隊在颱風夜會不會害怕??,https://www.ptt.cc/bbs/Gossiping/M.1721869536.A.E88.html
[問卦] 上一個打仗逃跑的高官是哪個黨的,https://www.ptt.cc/bbs/Gossiping/M.1721869609.A.B1E.html
[問卦] 同居情侶這兩天都在幹嘛？,https://www.ptt.cc/bbs/Gossiping/M.1721869629.A.FDE.html
[問卦] 黃蓉在想什麼？,https://www.ptt.cc/bbs/Gossiping/M.1721869655.A.DCD.html
[問卦] 詐騙集團都不怕台積電律師團嗎？,https://www.ptt.cc/bbs/Gossiping/M.1721869670.A.403.html
[新聞] 快訊／櫃姐上班了！台中新光、廣三、大,https://www.ptt.cc/bbs/Gossiping/M.1721869707.A.260.html
Re: [問卦] 副站長又生氣了啦,https://www.ptt.cc/bbs/Gossiping/M.1721869733.A.109.html
[問卦] 再放下去我家就要斷糧了..,https://www.ptt.cc/bbs/Gossiping/M.1721869784.A.C4E.html
[問卦] 急 抽水機如何買 不求快 只求穩定24*7,https://www.ptt.cc/bbs/Gossiping/M.1721869818.A.E71.html
[問卦] 麥當勞隨買店取折扣,https://www.ptt.cc/bbs/Gossiping/M.1721869840.A.175.html
[問卦] 想上班的可以去撬門鎖嗎？,https://www.ptt.cc/bbs/Gossiping/M.1721869902.A.493.html
[問卦] GAEMI 該怎麼唸,https://www.ptt.cc/bbs/Gossiping/M.1721867778.A.9F5.html
Re: [新聞] 竹科工程師墜樓亡！吹哨者發聲「他長期被,https://www.ptt.cc/bbs/Gossiping/M.1721867805.A.295.html
[問卦] 有天氣之子在是不是還是很重要？,https://www.ptt.cc/bbs/Gossiping/M.1721867816.A.FC3.html
[問卦] 鄉民翻車 快跟高雄道歉吧,https://www.ptt.cc/bbs/Gossiping/M.1721867820.A.E0C.html
[問卦] 高雄這種雨 是不是想起莫拉克的惡夢了,https://www.ptt.cc/bbs/Gossiping/M.1721867926.A.27C.html
